nu,CH4/x=1.700e-06/T=253.000K/P=0.350atm/L=6000000.000cm
1125.340000,0.000051
1125.350000,0.000049
1125.360000,0.000049
1125.370000,0.000048
1125.380000,0.000048
1125.390000,0.000048
1125.400000,0.000048
1125.410000,0.000048
1125.420000,0.000049
1125.430000,0.000050
1125.440000,0.000052
1125.450000,0.000055
1125.460000,0.000058
1125.470000,0.000063
1125.480000,0.000069
1125.490000,0.000077
1125.500000,0.000087
1125.510000,0.000102
1125.520000,0.000124
1125.530000,0.000163
1125.540000,0.000234
1125.550000,0.000373
1125.560000,0.000621
1125.570000,0.000815
1125.580000,0.000632
1125.590000,0.000394
1125.600000,0.000268
1125.610000,0.000216
1125.620000,0.000211
1125.630000,0.000214
1125.640000,0.000181
1125.650000,0.000136
1125.660000,0.000106
1125.670000,0.000090
1125.680000,0.000083
1125.690000,0.000082
1125.700000,0.000085
1125.710000,0.000085
1125.720000,0.000078
1125.730000,0.000070
1125.740000,0.000065
1125.750000,0.000062
1125.760000,0.000059
1125.770000,0.000059
1125.780000,0.000060
1125.790000,0.000061
1125.800000,0.000064
1125.810000,0.000071
1125.820000,0.000077
1125.830000,0.000075
1125.840000,0.000070
1125.850000,0.000067
1125.860000,0.000068
1125.870000,0.000070
1125.880000,0.000073
1125.890000,0.000078
1125.900000,0.000084
1125.910000,0.000092
1125.920000,0.000101
1125.930000,0.000113
1125.940000,0.000134
1125.950000,0.000168
1125.960000,0.000212
1125.970000,0.000276
1125.980000,0.000406
1125.990000,0.000649
1126.000000,0.000878
1126.010000,0.000744
1126.020000,0.000522
1126.030000,0.000426
1126.040000,0.000437
1126.050000,0.000546
1126.060000,0.000720
1126.070000,0.000782
1126.080000,0.000672
1126.090000,0.000522
1126.100000,0.000382
1126.110000,0.000290
1126.120000,0.000233
1126.130000,0.000191
1126.140000,0.000163
1126.150000,0.000148
1126.160000,0.000140
1126.170000,0.000137
1126.180000,0.000138
1126.190000,0.000141
1126.200000,0.000143
1126.210000,0.000149
1126.220000,0.000166
1126.230000,0.000201
1126.240000,0.000233
1126.250000,0.000212
1126.260000,0.000181
1126.270000,0.000167
1126.280000,0.000164
1126.290000,0.000165
1126.300000,0.000170
1126.310000,0.000180
1126.320000,0.000194
1126.330000,0.000208
1126.340000,0.000222
1126.350000,0.000239
1126.360000,0.000257
1126.370000,0.000279
1126.380000,0.000306
1126.390000,0.000343
1126.400000,0.000393
1126.410000,0.000459
1126.420000,0.000550
1126.430000,0.000687
1126.440000,0.000906
1126.450000,0.001283
1126.460000,0.001874
1126.470000,0.002274
1126.480000,0.002208
1126.490000,0.002383
1126.500000,0.003119
1126.510000,0.004713
1126.520000,0.007604
1126.530000,0.010588
1126.540000,0.009473
1126.550000,0.006116
1126.560000,0.003846
1126.570000,0.002642
1126.580000,0.002017
1126.590000,0.001705
1126.600000,0.001580
1126.610000,0.001587
1126.620000,0.001721
1126.630000,0.002018
1126.640000,0.002554
1126.650000,0.003468
1126.660000,0.004968
1126.670000,0.007111
1126.680000,0.008924
1126.690000,0.008484
1126.700000,0.006312
1126.710000,0.004292
1126.720000,0.002946
1126.730000,0.002106
1126.740000,0.001572
1126.750000,0.001220
1126.760000,0.000979
1126.770000,0.000808
1126.780000,0.000683
1126.790000,0.000589
1126.800000,0.000518
1126.810000,0.000463
1126.820000,0.000421
1126.830000,0.000388
1126.840000,0.000363
1126.850000,0.000345
1126.860000,0.000333
1126.870000,0.000328
1126.880000,0.000326
1126.890000,0.000326
1126.900000,0.000333
1126.910000,0.000352
1126.920000,0.000388
1126.930000,0.000448
1126.940000,0.000545
1126.950000,0.000661
1126.960000,0.000710
1126.970000,0.000656
1126.980000,0.000603
1126.990000,0.000619
1127.000000,0.000722
1127.010000,0.000828
1127.020000,0.000763
1127.030000,0.000646
1127.040000,0.000574
1127.050000,0.000527
1127.060000,0.000514
1127.070000,0.000527
1127.080000,0.000560
1127.090000,0.000611
1127.100000,0.000680
1127.110000,0.000772
1127.120000,0.000894
1127.130000,0.001055
1127.140000,0.001273
1127.150000,0.001574
1127.160000,0.002001
1127.170000,0.002623
1127.180000,0.003560
1127.190000,0.005023
1127.200000,0.007274
1127.210000,0.010445
1127.220000,0.013798
1127.230000,0.014646
1127.240000,0.011939
1127.250000,0.008409
1127.260000,0.005796
1127.270000,0.004121
1127.280000,0.003026
1127.290000,0.002289
1127.300000,0.001801
1127.310000,0.001486
1127.320000,0.001252
1127.330000,0.001023
1127.340000,0.000842
1127.350000,0.000712
1127.360000,0.000616
1127.370000,0.000546
1127.380000,0.000493
1127.390000,0.000451
1127.400000,0.000408
1127.410000,0.000366
1127.420000,0.000333
1127.430000,0.000308
1127.440000,0.000291
1127.450000,0.000281
1127.460000,0.000281
1127.470000,0.000290
1127.480000,0.000313
1127.490000,0.000360
1127.500000,0.000396
1127.510000,0.000360
1127.520000,0.000290
1127.530000,0.000237
1127.540000,0.000208
1127.550000,0.000194
1127.560000,0.000191
1127.570000,0.000201
1127.580000,0.000223
1127.590000,0.000249
1127.600000,0.000274
1127.610000,0.000309
1127.620000,0.000331
1127.630000,0.000311
1127.640000,0.000258
1127.650000,0.000208
1127.660000,0.000176
1127.670000,0.000157
1127.680000,0.000146
1127.690000,0.000135
1127.700000,0.000123
1127.710000,0.000115
1127.720000,0.000111
1127.730000,0.000109
1127.740000,0.000111
1127.750000,0.000118
1127.760000,0.000131
1127.770000,0.000154
1127.780000,0.000194
1127.790000,0.000248
1127.800000,0.000268
1127.810000,0.000221
1127.820000,0.000168
1127.830000,0.000136
1127.840000,0.000118
1127.850000,0.000108
1127.860000,0.000103
1127.870000,0.000100
1127.880000,0.000099
1127.890000,0.000100
1127.900000,0.000103
1127.910000,0.000109
1127.920000,0.000117
1127.930000,0.000125
1127.940000,0.000128
1127.950000,0.000129
1127.960000,0.000128
1127.970000,0.000127
1127.980000,0.000129
1127.990000,0.000134
1128.000000,0.000143
1128.010000,0.000155
1128.020000,0.000171
1128.030000,0.000189
1128.040000,0.000211
1128.050000,0.000239
1128.060000,0.000275
1128.070000,0.000324
1128.080000,0.000390
1128.090000,0.000478
1128.100000,0.000585
1128.110000,0.000694
1128.120000,0.000855
1128.130000,0.001126
1128.140000,0.001564
1128.150000,0.002242
1128.160000,0.003154
1128.170000,0.003888
1128.180000,0.003754
1128.190000,0.002950
1128.200000,0.002198
1128.210000,0.001737
1128.220000,0.001429
1128.230000,0.001114
1128.240000,0.000852
1128.250000,0.000691
1128.260000,0.000619
1128.270000,0.000616
1128.280000,0.000590
1128.290000,0.000474
1128.300000,0.000363
1128.310000,0.000295
1128.320000,0.000258
1128.330000,0.000243
1128.340000,0.000249
1128.350000,0.000275
1128.360000,0.000291
1128.370000,0.000265
1128.380000,0.000233
1128.390000,0.000210
1128.400000,0.000195
1128.410000,0.000187
1128.420000,0.000181
1128.430000,0.000176
1128.440000,0.000180
1128.450000,0.000204
1128.460000,0.000252
1128.470000,0.000306
1128.480000,0.000342
1128.490000,0.000434
1128.500000,0.000483
1128.510000,0.000353
1128.520000,0.000229
1128.530000,0.000162
1128.540000,0.000127
1128.550000,0.000106
1128.560000,0.000091
1128.570000,0.000082
1128.580000,0.000077
1128.590000,0.000075
1128.600000,0.000077
1128.610000,0.000083
1128.620000,0.000088
1128.630000,0.000081
1128.640000,0.000071
1128.650000,0.000064
1128.660000,0.000061
1128.670000,0.000060
1128.680000,0.000061
1128.690000,0.000064
1128.700000,0.000071
1128.710000,0.000082
1128.720000,0.000099
1128.730000,0.000102
1128.740000,0.000084
1128.750000,0.000069
1128.760000,0.000063
1128.770000,0.000060
1128.780000,0.000060
1128.790000,0.000061
1128.800000,0.000064
1128.810000,0.000067
1128.820000,0.000064
1128.830000,0.000059
1128.840000,0.000057
1128.850000,0.000056
1128.860000,0.000056
1128.870000,0.000057
1128.880000,0.000059
1128.890000,0.000061
1128.900000,0.000064
1128.910000,0.000067
1128.920000,0.000072
1128.930000,0.000076
1128.940000,0.000080
1128.950000,0.000084
1128.960000,0.000091
1128.970000,0.000100
1128.980000,0.000111
1128.990000,0.000125
1129.000000,0.000145
1129.010000,0.000172
1129.020000,0.000211
1129.030000,0.000270
1129.040000,0.000363
1129.050000,0.000524
1129.060000,0.000821
1129.070000,0.001370
1129.080000,0.002029
1129.090000,0.001907
1129.100000,0.001295
1129.110000,0.000945
1129.120000,0.000864
1129.130000,0.000948
1129.140000,0.001058
1129.150000,0.001174
1129.160000,0.001335
1129.170000,0.001157
1129.180000,0.000776
1129.190000,0.000532
1129.200000,0.000413
1129.210000,0.000375
1129.220000,0.000404
1129.230000,0.000490
1129.240000,0.000520
1129.250000,0.000410
1129.260000,0.000295
1129.270000,0.000227
1129.280000,0.000190
1129.290000,0.000170
1129.300000,0.000160
1129.310000,0.000156
1129.320000,0.000158
1129.330000,0.000164
1129.340000,0.000175
1129.350000,0.000192
1129.360000,0.000215
1129.370000,0.000249
1129.380000,0.000299
1129.390000,0.000372
1129.400000,0.000487
1129.410000,0.000676
1129.420000,0.000998
1129.430000,0.001521
1129.440000,0.002260
1129.450000,0.003148
1129.460000,0.003218
1129.470000,0.002409
1129.480000,0.001725
1129.490000,0.001222
1129.500000,0.000870
1129.510000,0.000648
1129.520000,0.000526
1129.530000,0.000491
1129.540000,0.000521
1129.550000,0.000476
1129.560000,0.000419
1129.570000,0.000442
1129.580000,0.000434
1129.590000,0.000339
1129.600000,0.000247
1129.610000,0.000190
1129.620000,0.000157
1129.630000,0.000136
1129.640000,0.000123
1129.650000,0.000114
1129.660000,0.000108
1129.670000,0.000107
1129.680000,0.000110
1129.690000,0.000120
1129.700000,0.000135
1129.710000,0.000133
1129.720000,0.000115
1129.730000,0.000104
1129.740000,0.000101
1129.750000,0.000102
1129.760000,0.000103
1129.770000,0.000102
1129.780000,0.000101
1129.790000,0.000101
1129.800000,0.000102
1129.810000,0.000107
1129.820000,0.000113
1129.830000,0.000124
1129.840000,0.000143
1129.850000,0.000171
1129.860000,0.000200
1129.870000,0.000201
1129.880000,0.000192
1129.890000,0.000194
1129.900000,0.000211
1129.910000,0.000242
1129.920000,0.000294
1129.930000,0.000375
1129.940000,0.000505
1129.950000,0.000697
1129.960000,0.000942
1129.970000,0.001293
1129.980000,0.001703
1129.990000,0.001406
1130.000000,0.000931
1130.010000,0.000713
1130.020000,0.000660
1130.030000,0.000717
1130.040000,0.000859
1130.050000,0.001097
1130.060000,0.001553
1130.070000,0.002446
1130.080000,0.003980
1130.090000,0.004863
1130.100000,0.003541
1130.110000,0.002090
1130.120000,0.001284
1130.130000,0.000862
1130.140000,0.000624
1130.150000,0.000478
1130.160000,0.000384
1130.170000,0.000323
1130.180000,0.000282
1130.190000,0.000254
1130.200000,0.000232
1130.210000,0.000215
1130.220000,0.000204
1130.230000,0.000198
1130.240000,0.000198
1130.250000,0.000205
1130.260000,0.000221
1130.270000,0.000243
1130.280000,0.000266
1130.290000,0.000304
1130.300000,0.000386
1130.310000,0.000547
1130.320000,0.000716
1130.330000,0.000642
1130.340000,0.000463
1130.350000,0.000357
1130.360000,0.000307
1130.370000,0.000283
1130.380000,0.000274
1130.390000,0.000275
1130.400000,0.000288
1130.410000,0.000317
1130.420000,0.000371
1130.430000,0.000461
1130.440000,0.000605
1130.450000,0.000752
1130.460000,0.000819
1130.470000,0.000943
1130.480000,0.001110
1130.490000,0.001073
1130.500000,0.000872
1130.510000,0.000720
1130.520000,0.000665
1130.530000,0.000694
1130.540000,0.000810
1130.550000,0.001023
1130.560000,0.001198
1130.570000,0.001122
1130.580000,0.000985
1130.590000,0.000928
1130.600000,0.000949
1130.610000,0.001031
1130.620000,0.001170
1130.630000,0.001376
1130.640000,0.001669
1130.650000,0.002091
1130.660000,0.002715
1130.670000,0.003678
1130.680000,0.005237
1130.690000,0.007894
1130.700000,0.012497
1130.710000,0.019399
1130.720000,0.024081
1130.730000,0.020039
1130.740000,0.013042
1130.750000,0.008234
1130.760000,0.005459
1130.770000,0.003843
1130.780000,0.002860
1130.790000,0.002237
1130.800000,0.001838
1130.810000,0.001598
1130.820000,0.001472
1130.830000,0.001340
1130.840000,0.001184
1130.850000,0.001104
1130.860000,0.001109
1130.870000,0.001184
1130.880000,0.001369
1130.890000,0.001647
1130.900000,0.001638
1130.910000,0.001413
1130.920000,0.001320
1130.930000,0.001375
1130.940000,0.001555
1130.950000,0.001880
1130.960000,0.002414
1130.970000,0.003276
1130.980000,0.004656
1130.990000,0.006707
1131.000000,0.008898
1131.010000,0.009380
1131.020000,0.007560
1131.030000,0.005292
1131.040000,0.003631
1131.050000,0.002566
1131.060000,0.001889
1131.070000,0.001445
1131.080000,0.001142
1131.090000,0.000929
1131.100000,0.000774
1131.110000,0.000658
1131.120000,0.000570
1131.130000,0.000503
1131.140000,0.000451
1131.150000,0.000411
1131.160000,0.000384
1131.170000,0.000369
1131.180000,0.000372
1131.190000,0.000401
1131.200000,0.000469
1131.210000,0.000525
1131.220000,0.000451
1131.230000,0.000346
1131.240000,0.000282
1131.250000,0.000246
1131.260000,0.000224
1131.270000,0.000210
1131.280000,0.000202
1131.290000,0.000197
1131.300000,0.000197
1131.310000,0.000200
1131.320000,0.000205
1131.330000,0.000207
1131.340000,0.000207
1131.350000,0.000210
1131.360000,0.000219
1131.370000,0.000237
1131.380000,0.000268
1131.390000,0.000319
1131.400000,0.000401
1131.410000,0.000536
1131.420000,0.000747
1131.430000,0.000957
1131.440000,0.000950
1131.450000,0.000774
1131.460000,0.000600
1131.470000,0.000470
1131.480000,0.000388
1131.490000,0.000347
1131.500000,0.000337
1131.510000,0.000354
1131.520000,0.000401
1131.530000,0.000457
1131.540000,0.000460
1131.550000,0.000426
1131.560000,0.000406
1131.570000,0.000410
1131.580000,0.000435
1131.590000,0.000483
1131.600000,0.000553
1131.610000,0.000654
1131.620000,0.000796
1131.630000,0.001000
1131.640000,0.001304
1131.650000,0.001772
1131.660000,0.002512
1131.670000,0.003668
1131.680000,0.005225
1131.690000,0.006408
1131.700000,0.005992
1131.710000,0.004498
1131.720000,0.003161
1131.730000,0.002312
1131.740000,0.001867
1131.750000,0.001738
1131.760000,0.001795
1131.770000,0.001652
1131.780000,0.001235
1131.790000,0.000881
1131.800000,0.000660
1131.810000,0.000524
1131.820000,0.000438
1131.830000,0.000386
1131.840000,0.000354
1131.850000,0.000328
1131.860000,0.000292
1131.870000,0.000250
1131.880000,0.000220
1131.890000,0.000198
1131.900000,0.000184
1131.910000,0.000175
1131.920000,0.000171
1131.930000,0.000174
1131.940000,0.000183
1131.950000,0.000193
1131.960000,0.000190
1131.970000,0.000171
1131.980000,0.000150
1131.990000,0.000134
1132.000000,0.000122
1132.010000,0.000115
1132.020000,0.000111
1132.030000,0.000110
1132.040000,0.000111
1132.050000,0.000116
1132.060000,0.000126
1132.070000,0.000141
1132.080000,0.000163
1132.090000,0.000171
1132.100000,0.000151
1132.110000,0.000128
1132.120000,0.000114
1132.130000,0.000107
1132.140000,0.000104
1132.150000,0.000105
1132.160000,0.000107
1132.170000,0.000112
1132.180000,0.000119
1132.190000,0.000128
1132.200000,0.000140
1132.210000,0.000157
1132.220000,0.000183
1132.230000,0.000223
1132.240000,0.000287
1132.250000,0.000389
1132.260000,0.000554
1132.270000,0.000774
1132.280000,0.000907
1132.290000,0.000798
1132.300000,0.000593
1132.310000,0.000445
1132.320000,0.000364
1132.330000,0.000315
1132.340000,0.000272
1132.350000,0.000232
1132.360000,0.000204
1132.370000,0.000188
1132.380000,0.000181
1132.390000,0.000181
1132.400000,0.000186
1132.410000,0.000195
1132.420000,0.000209
1132.430000,0.000228
1132.440000,0.000254
1132.450000,0.000289
1132.460000,0.000335
1132.470000,0.000398
1132.480000,0.000484
1132.490000,0.000605
1132.500000,0.000775
1132.510000,0.001027
1132.520000,0.001419
1132.530000,0.002023
1132.540000,0.002868
1132.550000,0.003695
1132.560000,0.003822
1132.570000,0.003107
1132.580000,0.002221
1132.590000,0.001553
1132.600000,0.001115
1132.610000,0.000832
1132.620000,0.000646
1132.630000,0.000523
1132.640000,0.000443
1132.650000,0.000390
1132.660000,0.000346
1132.670000,0.000303
1132.680000,0.000267
1132.690000,0.000244
1132.700000,0.000231
1132.710000,0.000219
1132.720000,0.000203
1132.730000,0.000190
1132.740000,0.000184
1132.750000,0.000184
1132.760000,0.000190
1132.770000,0.000204
1132.780000,0.000226
1132.790000,0.000257
1132.800000,0.000296
1132.810000,0.000358
1132.820000,0.000465
1132.830000,0.000658
1132.840000,0.000994
1132.850000,0.001450
1132.860000,0.001622
1132.870000,0.001269
1132.880000,0.000876
1132.890000,0.000655
1132.900000,0.000579
1132.910000,0.000593
1132.920000,0.000572
1132.930000,0.000453
1132.940000,0.000341
1132.950000,0.000275
1132.960000,0.000242
1132.970000,0.000234
1132.980000,0.000246
1132.990000,0.000280
1133.000000,0.000346
1133.010000,0.000457
1133.020000,0.000601
1133.030000,0.000682
1133.040000,0.000605
1133.050000,0.000458
1133.060000,0.000334
1133.070000,0.000247
1133.080000,0.000190
1133.090000,0.000153
1133.100000,0.000128
1133.110000,0.000111
1133.120000,0.000098
1133.130000,0.000089
1133.140000,0.000082
1133.150000,0.000077
1133.160000,0.000073
1133.170000,0.000071
1133.180000,0.000070
1133.190000,0.000068
1133.200000,0.000067
1133.210000,0.000065
1133.220000,0.000063
1133.230000,0.000062
1133.240000,0.000061
1133.250000,0.000062
1133.260000,0.000064
1133.270000,0.000067
1133.280000,0.000071
1133.290000,0.000078
1133.300000,0.000087
1133.310000,0.000102
1133.320000,0.000129
1133.330000,0.000182
1133.340000,0.000285
1133.350000,0.000403
1133.360000,0.000354
1133.370000,0.000231
1133.380000,0.000159
1133.390000,0.000130
1133.400000,0.000124
1133.410000,0.000121
1133.420000,0.000105
1133.430000,0.000096
1133.440000,0.000097
1133.450000,0.000101
1133.460000,0.000101
1133.470000,0.000096
1133.480000,0.000094
1133.490000,0.000097
1133.500000,0.000101
1133.510000,0.000107
1133.520000,0.000107
1133.530000,0.000096
1133.540000,0.000084
1133.550000,0.000076
1133.560000,0.000071
1133.570000,0.000070
1133.580000,0.000070
1133.590000,0.000072
1133.600000,0.000075
1133.610000,0.000078
1133.620000,0.000083
1133.630000,0.000091
1133.640000,0.000102
1133.650000,0.000121
1133.660000,0.000153
1133.670000,0.000197
1133.680000,0.000225
1133.690000,0.000205
1133.700000,0.000175
1133.710000,0.000162
1133.720000,0.000167
1133.730000,0.000191
1133.740000,0.000238
1133.750000,0.000275
1133.760000,0.000276
1133.770000,0.000288
1133.780000,0.000327
1133.790000,0.000405
1133.800000,0.000543
1133.810000,0.000782
1133.820000,0.001187
1133.830000,0.001760
1133.840000,0.002107
1133.850000,0.001765
1133.860000,0.001190
1133.870000,0.000781
1133.880000,0.000538
1133.890000,0.000393
1133.900000,0.000304
1133.910000,0.000246
1133.920000,0.000207
1133.930000,0.000178
1133.940000,0.000158
1133.950000,0.000143
1133.960000,0.000133
1133.970000,0.000126
1133.980000,0.000122
1133.990000,0.000118
1134.000000,0.000115
1134.010000,0.000116
1134.020000,0.000121
1134.030000,0.000127
1134.040000,0.000130
1134.050000,0.000135
1134.060000,0.000140
1134.070000,0.000142
1134.080000,0.000149
1134.090000,0.000158
1134.100000,0.000162
1134.110000,0.000165
1134.120000,0.000175
1134.130000,0.000197
1134.140000,0.000238
1134.150000,0.000310
1134.160000,0.000429
1134.170000,0.000616
1134.180000,0.000762
1134.190000,0.000705
1134.200000,0.000613
1134.210000,0.000547
1134.220000,0.000445
1134.230000,0.000374
1134.240000,0.000328
1134.250000,0.000299
1134.260000,0.000283
1134.270000,0.000254
1134.280000,0.000228
1134.290000,0.000218
1134.300000,0.000223
1134.310000,0.000244
1134.320000,0.000290
1134.330000,0.000377
1134.340000,0.000490
1134.350000,0.000507
1134.360000,0.000451
1134.370000,0.000457
1134.380000,0.000573
1134.390000,0.000846
1134.400000,0.000996
1134.410000,0.000702
1134.420000,0.000482
1134.430000,0.000390
1134.440000,0.000355
1134.450000,0.000344
1134.460000,0.000348
1134.470000,0.000364
1134.480000,0.000392
1134.490000,0.000431
1134.500000,0.000484
1134.510000,0.000556
1134.520000,0.000654
1134.530000,0.000791
1134.540000,0.000990
1134.550000,0.001286
1134.560000,0.001731
1134.570000,0.002395
1134.580000,0.003553
1134.590000,0.005774
1134.600000,0.009237
1134.610000,0.010592
1134.620000,0.007553
1134.630000,0.004636
1134.640000,0.003053
1134.650000,0.002261
1134.660000,0.001886
1134.670000,0.001765
1134.680000,0.001851
1134.690000,0.002168
1134.700000,0.002781
1134.710000,0.003584
1134.720000,0.003946
1134.730000,0.003681
1134.740000,0.003592
1134.750000,0.004191
1134.760000,0.005873
1134.770000,0.009139
1134.780000,0.012098
1134.790000,0.010006
1134.800000,0.006314
1134.810000,0.004102
1134.820000,0.002985
1134.830000,0.002431
1134.840000,0.002181
1134.850000,0.002146
1134.860000,0.002310
1134.870000,0.002709
1134.880000,0.003449
1134.890000,0.004749
1134.900000,0.006968
1134.910000,0.010265
1134.920000,0.012956
1134.930000,0.011827
1134.940000,0.008388
1134.950000,0.005593
1134.960000,0.003851
1134.970000,0.002813
1134.980000,0.002215
1134.990000,0.001920
1135.000000,0.001869
1135.010000,0.001865
1135.020000,0.001623
1135.030000,0.001262
1135.040000,0.001053
1135.050000,0.000888
1135.060000,0.000755
1135.070000,0.000679
1135.080000,0.000643
1135.090000,0.000630
1135.100000,0.000599
1135.110000,0.000562
1135.120000,0.000544
1135.130000,0.000538
1135.140000,0.000543
1135.150000,0.000556
1135.160000,0.000576
1135.170000,0.000605
1135.180000,0.000644
1135.190000,0.000694
1135.200000,0.000759
1135.210000,0.000846
1135.220000,0.000960
1135.230000,0.001099
1135.240000,0.001256
1135.250000,0.001471
1135.260000,0.001780
1135.270000,0.002236
1135.280000,0.002939
1135.290000,0.004018
1135.300000,0.005308
1135.310000,0.006624
1135.320000,0.008681
1135.330000,0.011814
1135.340000,0.015760
1135.350000,0.018209
1135.360000,0.016295
1135.370000,0.012002
1135.380000,0.008321
1135.390000,0.005859
1135.400000,0.004303
1135.410000,0.003327
1135.420000,0.002726
1135.430000,0.002388
1135.440000,0.002233
1135.450000,0.002163
1135.460000,0.002194
1135.470000,0.002462
1135.480000,0.002998
1135.490000,0.003421
1135.500000,0.003094
1135.510000,0.002317
1135.520000,0.001668
1135.530000,0.001243
1135.540000,0.000975
1135.550000,0.000799
1135.560000,0.000680
1135.570000,0.000593
1135.580000,0.000530
1135.590000,0.000485
1135.600000,0.000454
1135.610000,0.000431
1135.620000,0.000414
1135.630000,0.000410
1135.640000,0.000426
1135.650000,0.000461
1135.660000,0.000488
1135.670000,0.000462
1135.680000,0.000397
1135.690000,0.000337
1135.700000,0.000295
1135.710000,0.000265
1135.720000,0.000245
1135.730000,0.000229
1135.740000,0.000218
1135.750000,0.000210
1135.760000,0.000203
1135.770000,0.000199
1135.780000,0.000196
1135.790000,0.000195
1135.800000,0.000194
1135.810000,0.000191
1135.820000,0.000189
1135.830000,0.000189
1135.840000,0.000191
1135.850000,0.000196
1135.860000,0.000205
1135.870000,0.000212
1135.880000,0.000210
1135.890000,0.000208
1135.900000,0.000210
1135.910000,0.000217
1135.920000,0.000229
1135.930000,0.000247
1135.940000,0.000277
1135.950000,0.000329
1135.960000,0.000411
1135.970000,0.000492
1135.980000,0.000542
1135.990000,0.000542
1136.000000,0.000524
1136.010000,0.000508
1136.020000,0.000528
1136.030000,0.000553
1136.040000,0.000530
1136.050000,0.000503
1136.060000,0.000505
1136.070000,0.000535
1136.080000,0.000589
1136.090000,0.000672
1136.100000,0.000790
1136.110000,0.000959
1136.120000,0.001208
1136.130000,0.001574
1136.140000,0.002119
1136.150000,0.002964
1136.160000,0.004178
1136.170000,0.005423
1136.180000,0.005960
1136.190000,0.005434
1136.200000,0.004283
1136.210000,0.003162
1136.220000,0.002346
1136.230000,0.001853
1136.240000,0.001582
1136.250000,0.001459
1136.260000,0.001449
1136.270000,0.001550
1136.280000,0.001783
1136.290000,0.002203
1136.300000,0.002921
1136.310000,0.004034
1136.320000,0.005323
1136.330000,0.006694
1136.340000,0.009141
1136.350000,0.011977
1136.360000,0.011087
1136.370000,0.007524
1136.380000,0.004933
1136.390000,0.003567
1136.400000,0.002954
1136.410000,0.002848
1136.420000,0.003229
1136.430000,0.004204
1136.440000,0.005554
1136.450000,0.006208
1136.460000,0.005777
1136.470000,0.004413
1136.480000,0.003048
1136.490000,0.002215
1136.500000,0.001807
1136.510000,0.001702
1136.520000,0.001873
1136.530000,0.002222
1136.540000,0.002239
1136.550000,0.001757
1136.560000,0.001283
1136.570000,0.000987
1136.580000,0.000830
1136.590000,0.000768
1136.600000,0.000788
1136.610000,0.000904
1136.620000,0.001120
1136.630000,0.001261
1136.640000,0.001134
1136.650000,0.000985
1136.660000,0.000970
1136.670000,0.001007
1136.680000,0.000911
1136.690000,0.000728
1136.700000,0.000590
1136.710000,0.000517
1136.720000,0.000488
1136.730000,0.000482
1136.740000,0.000506
1136.750000,0.000579
1136.760000,0.000730
1136.770000,0.001007
1136.780000,0.001400
1136.790000,0.001553
1136.800000,0.001228
1136.810000,0.000860
1136.820000,0.000635
1136.830000,0.000515
1136.840000,0.000460
1136.850000,0.000455
1136.860000,0.000492
1136.870000,0.000514
1136.880000,0.000492
1136.890000,0.000474
1136.900000,0.000432
1136.910000,0.000402
1136.920000,0.000393
1136.930000,0.000400
1136.940000,0.000425
1136.950000,0.000469
1136.960000,0.000536
1136.970000,0.000626
1136.980000,0.000741
1136.990000,0.000927
1137.000000,0.001291
1137.010000,0.001985
1137.020000,0.002790
1137.030000,0.002538
1137.040000,0.001691
1137.050000,0.001155
1137.060000,0.000891
1137.070000,0.000766
1137.080000,0.000711
1137.090000,0.000690
1137.100000,0.000698
1137.110000,0.000729
1137.120000,0.000782
1137.130000,0.000860
1137.140000,0.000968
1137.150000,0.001117
1137.160000,0.001325
1137.170000,0.001618
1137.180000,0.002006
1137.190000,0.002517
1137.200000,0.003339
1137.210000,0.004754
1137.220000,0.007234
1137.230000,0.011178
1137.240000,0.014669
1137.250000,0.013510
1137.260000,0.010056
1137.270000,0.007320
1137.280000,0.005521
1137.290000,0.004565
1137.300000,0.004294
1137.310000,0.004643
1137.320000,0.005733
1137.330000,0.007754
1137.340000,0.010944
1137.350000,0.015763
1137.360000,0.016437
1137.370000,0.012068
1137.380000,0.010087
1137.390000,0.011168
1137.400000,0.015487
1137.410000,0.022975
1137.420000,0.027524
1137.430000,0.027673
1137.440000,0.027849
1137.450000,0.021206
1137.460000,0.013171
1137.470000,0.008402
1137.480000,0.005926
1137.490000,0.004762
1137.500000,0.004513
1137.510000,0.004403
1137.520000,0.003390
1137.530000,0.002471
1137.540000,0.001933
1137.550000,0.001616
1137.560000,0.001449
1137.570000,0.001409
1137.580000,0.001457
1137.590000,0.001436
1137.600000,0.001312
1137.610000,0.001182
1137.620000,0.001039
1137.630000,0.000941
1137.640000,0.000905
1137.650000,0.000842
1137.660000,0.000716
1137.670000,0.000599
1137.680000,0.000518
1137.690000,0.000464
1137.700000,0.000426
1137.710000,0.000398
1137.720000,0.000377
1137.730000,0.000362
1137.740000,0.000352
1137.750000,0.000347
1137.760000,0.000349
1137.770000,0.000357
1137.780000,0.000365
1137.790000,0.000372
1137.800000,0.000388
1137.810000,0.000416
1137.820000,0.000461
1137.830000,0.000536
1137.840000,0.000666
1137.850000,0.000887
1137.860000,0.001200
1137.870000,0.001394
1137.880000,0.001275
1137.890000,0.001132
1137.900000,0.001181
1137.910000,0.001516
1137.920000,0.002236
1137.930000,0.002868
1137.940000,0.002338
1137.950000,0.001527
1137.960000,0.001068
1137.970000,0.000852
1137.980000,0.000760
1137.990000,0.000729
1138.000000,0.000730
1138.010000,0.000771
1138.020000,0.000869
